2024-02-23 19:50:16,420 INFO  Logger.cs: 70 - 
2024-02-23 19:50:52,788 INFO  ExportHelperExtension.cs: 1160 - 14 components to check
2024-02-23 19:50:52,788 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from logo01-2
2024-02-23 19:50:52,788 INFO  ExportHelperExtension.cs: 1136 - Found 28 in logo01-2
2024-02-23 19:50:52,788 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in logo01-2
2024-02-23 19:50:52,789 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 复件 link1^Diana7_End_Effector-1
2024-02-23 19:50:52,789 INFO  ExportHelperExtension.cs: 1136 - Found 34 in 复件 link1^Diana7_End_Effector-1
2024-02-23 19:50:52,789 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 复件 link1^Diana7_End_Effector-1
2024-02-23 19:50:52,789 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 复件 flange7^Diana7_End_Effector-1
2024-02-23 19:50:52,790 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 复件 flange7^Diana7_End_Effector-1
2024-02-23 19:50:52,790 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 复件 flange7^Diana7_End_Effector-1
2024-02-23 19:50:52,790 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 复件 link2^Diana7_End_Effector-1
2024-02-23 19:50:52,790 INFO  ExportHelperExtension.cs: 1136 - Found 31 in 复件 link2^Diana7_End_Effector-1
2024-02-23 19:50:52,790 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 复件 link2^Diana7_End_Effector-1
2024-02-23 19:50:52,790 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 复件 link4^Diana7_End_Effector-1
2024-02-23 19:50:52,791 INFO  ExportHelperExtension.cs: 1136 - Found 33 in 复件 link4^Diana7_End_Effector-1
2024-02-23 19:50:52,791 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 复件 link4^Diana7_End_Effector-1
2024-02-23 19:50:52,791 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 复件 link6^Diana7_End_Effector-1
2024-02-23 19:50:52,791 INFO  ExportHelperExtension.cs: 1136 - Found 37 in 复件 link6^Diana7_End_Effector-1
2024-02-23 19:50:52,791 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 复件 link6^Diana7_End_Effector-1
2024-02-23 19:50:52,791 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 复件 base^Diana7_End_Effector-1
2024-02-23 19:50:52,793 INFO  ExportHelperExtension.cs: 1136 - Found 34 in 复件 base^Diana7_End_Effector-1
2024-02-23 19:50:52,793 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 复件 base^Diana7_End_Effector-1
2024-02-23 19:50:52,793 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 复件 link3^Diana7_End_Effector-1
2024-02-23 19:50:52,793 INFO  ExportHelperExtension.cs: 1136 - Found 34 in 复件 link3^Diana7_End_Effector-1
2024-02-23 19:50:52,794 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 复件 link3^Diana7_End_Effector-1
2024-02-23 19:50:52,794 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from End-Effector-1
2024-02-23 19:50:52,794 INFO  ExportHelperExtension.cs: 1136 - Found 29 in End-Effector-1
2024-02-23 19:50:52,794 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in End-Effector-1
2024-02-23 19:50:52,795 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 复件 link5^Diana7_End_Effector-1
2024-02-23 19:50:52,795 INFO  ExportHelperExtension.cs: 1136 - Found 34 in 复件 link5^Diana7_End_Effector-1
2024-02-23 19:50:52,795 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 复件 link5^Diana7_End_Effector-1
2024-02-23 19:50:52,795 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from logo01-1
2024-02-23 19:50:52,795 INFO  ExportHelperExtension.cs: 1136 - Found 28 in logo01-1
2024-02-23 19:50:52,796 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in logo01-1
2024-02-23 19:50:52,796 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from logo01-5
2024-02-23 19:50:52,796 INFO  ExportHelperExtension.cs: 1136 - Found 28 in logo01-5
2024-02-23 19:50:52,796 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in logo01-5
2024-02-23 19:50:52,797 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from logo01-3
2024-02-23 19:50:52,797 INFO  ExportHelperExtension.cs: 1136 - Found 28 in logo01-3
2024-02-23 19:50:52,797 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in logo01-3
2024-02-23 19:50:52,797 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from logo01-4
2024-02-23 19:50:52,798 INFO  ExportHelperExtension.cs: 1136 - Found 28 in logo01-4
2024-02-23 19:50:52,798 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in logo01-4
2024-02-23 19:50:53,474 INFO  SwAddin.cs: 339 - Loading config tree
2024-02-23 19:50:53,476 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-02-23 19:50:53,479 INFO  SwAddin.cs: 344 - Showing property manager
2024-02-23 19:51:01,985 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-02-23 19:51:13,986 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-02-23 19:51:25,123 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-02-23 19:51:33,778 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-02-23 19:51:42,938 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-02-23 19:51:53,787 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-02-23 19:52:01,152 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-02-23 19:52:08,498 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-02-23 19:52:23,229 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-02-23 19:52:25,701 INFO  ExportHelperExtension.cs: 347 - Creating joint link_1
2024-02-23 19:52:25,708 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2024-02-23 19:52:25,710 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-02-23 19:52:25,711 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2024-02-23 19:52:26,463 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2024-02-23 19:52:26,465 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-02-23 19:52:26,465 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-02-23 19:52:26,465 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-02-23 19:52:26,941 INFO  ExportHelperExtension.cs: 1247 - Parent SW Component: 复件 base^Diana7_End_Effector-1
2024-02-23 19:52:26,942 INFO  ExportHelperExtension.cs: 1248 - Child SW Component: 复件 link1^Diana7_End_Effector-1
2024-02-23 19:52:26,942 INFO  ExportHelperExtension.cs: 1253 - Determining limit mate eligibility 
2024-02-23 19:52:26,946 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: 复件 link2^Diana7_End_Effector-1
2024-02-23 19:52:26,946 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: 复件 link1^Diana7_End_Effector-1
2024-02-23 19:52:26,947 INFO  ExportHelperExtension.cs: 1253 - Determining limit mate eligibility 
2024-02-23 19:52:26,947 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: 复件 link1^Diana7_End_Effector-1
2024-02-23 19:52:26,947 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: 复件 base^Diana7_End_Effector-1
2024-02-23 19:52:31,441 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link_1 failed
2024-02-23 19:52:31,445 INFO  ExportHelperExtension.cs: 347 - Creating joint link_2
2024-02-23 19:52:31,445 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_1
2024-02-23 19:52:31,446 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-02-23 19:52:31,446 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-02-23 19:52:31,446 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2024-02-23 19:52:32,009 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2024-02-23 19:52:32,009 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-02-23 19:52:32,010 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-02-23 19:52:32,010 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-02-23 19:52:32,256 INFO  ExportHelperExtension.cs: 1247 - Parent SW Component: 复件 link1^Diana7_End_Effector-1
2024-02-23 19:52:32,256 INFO  ExportHelperExtension.cs: 1248 - Child SW Component: 复件 link2^Diana7_End_Effector-1
2024-02-23 19:52:32,257 INFO  ExportHelperExtension.cs: 1253 - Determining limit mate eligibility 
2024-02-23 19:52:32,257 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: 复件 link2^Diana7_End_Effector-1
2024-02-23 19:52:32,257 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: 复件 link1^Diana7_End_Effector-1
2024-02-23 19:52:32,257 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2024-02-23 19:52:37,038 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_1 to child link_2 failed
2024-02-23 19:52:37,039 INFO  ExportHelperExtension.cs: 347 - Creating joint link_3
2024-02-23 19:52:37,039 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_2
2024-02-23 19:52:37,040 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2024-02-23 19:52:37,040 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-02-23 19:52:37,040 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-02-23 19:52:37,041 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2024-02-23 19:52:37,653 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2024-02-23 19:52:37,653 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-02-23 19:52:37,653 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-02-23 19:52:37,654 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-02-23 19:52:37,926 INFO  ExportHelperExtension.cs: 1247 - Parent SW Component: 复件 link2^Diana7_End_Effector-1
2024-02-23 19:52:37,926 INFO  ExportHelperExtension.cs: 1248 - Child SW Component: 复件 link3^Diana7_End_Effector-1
2024-02-23 19:52:37,926 INFO  ExportHelperExtension.cs: 1253 - Determining limit mate eligibility 
2024-02-23 19:52:37,927 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: 复件 link3^Diana7_End_Effector-1
2024-02-23 19:52:37,927 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: 复件 link4^Diana7_End_Effector-1
2024-02-23 19:52:37,927 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2024-02-23 19:52:37,927 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2024-02-23 19:52:40,745 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_2 to child link_3 failed
2024-02-23 19:52:40,746 INFO  ExportHelperExtension.cs: 347 - Creating joint link_4
2024-02-23 19:52:40,746 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_3
2024-02-23 19:52:40,746 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2024-02-23 19:52:40,747 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2024-02-23 19:52:40,747 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-02-23 19:52:40,747 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-02-23 19:52:40,747 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2024-02-23 19:52:41,713 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2024-02-23 19:52:41,714 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-02-23 19:52:41,714 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-02-23 19:52:41,714 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-02-23 19:52:42,273 INFO  ExportHelperExtension.cs: 1247 - Parent SW Component: 复件 link3^Diana7_End_Effector-1
2024-02-23 19:52:42,273 INFO  ExportHelperExtension.cs: 1248 - Child SW Component: 复件 link4^Diana7_End_Effector-1
2024-02-23 19:52:42,273 INFO  ExportHelperExtension.cs: 1253 - Determining limit mate eligibility 
2024-02-23 19:52:42,274 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: 复件 link4^Diana7_End_Effector-1
2024-02-23 19:52:42,274 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: 复件 link5^Diana7_End_Effector-1
2024-02-23 19:52:42,275 INFO  ExportHelperExtension.cs: 1253 - Determining limit mate eligibility 
2024-02-23 19:52:42,275 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: 复件 link3^Diana7_End_Effector-1
2024-02-23 19:52:42,275 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: 复件 link4^Diana7_End_Effector-1
2024-02-23 19:52:42,275 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2024-02-23 19:52:42,276 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2024-02-23 19:52:42,276 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2024-02-23 19:52:47,224 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_3 to child link_4 failed
2024-02-23 19:52:47,225 INFO  ExportHelperExtension.cs: 347 - Creating joint link_5
2024-02-23 19:52:47,225 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_4
2024-02-23 19:52:47,226 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2024-02-23 19:52:47,226 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2024-02-23 19:52:47,226 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2024-02-23 19:52:47,226 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-02-23 19:52:47,227 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-02-23 19:52:47,227 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2024-02-23 19:52:48,282 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2024-02-23 19:52:48,282 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-02-23 19:52:48,283 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-02-23 19:52:48,283 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-02-23 19:52:48,833 INFO  ExportHelperExtension.cs: 1247 - Parent SW Component: 复件 link4^Diana7_End_Effector-1
2024-02-23 19:52:48,833 INFO  ExportHelperExtension.cs: 1248 - Child SW Component: 复件 link5^Diana7_End_Effector-1
2024-02-23 19:52:48,834 INFO  ExportHelperExtension.cs: 1253 - Determining limit mate eligibility 
2024-02-23 19:52:48,834 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: 复件 link5^Diana7_End_Effector-1
2024-02-23 19:52:48,834 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Diana7_End_Effector
2024-02-23 19:52:48,835 INFO  ExportHelperExtension.cs: 1253 - Determining limit mate eligibility 
2024-02-23 19:52:48,835 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: 复件 link4^Diana7_End_Effector-1
2024-02-23 19:52:48,835 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: 复件 link5^Diana7_End_Effector-1
2024-02-23 19:52:48,835 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 29
2024-02-23 19:52:48,836 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2024-02-23 19:52:48,836 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2024-02-23 19:52:48,836 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2024-02-23 19:52:53,840 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_4 to child link_5 failed
2024-02-23 19:52:53,842 INFO  ExportHelperExtension.cs: 347 - Creating joint link_6
2024-02-23 19:52:53,842 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_5
2024-02-23 19:52:53,843 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2024-02-23 19:52:53,843 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2024-02-23 19:52:53,843 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2024-02-23 19:52:53,843 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2024-02-23 19:52:53,843 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-02-23 19:52:53,843 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-02-23 19:52:53,844 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2024-02-23 19:52:54,533 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2024-02-23 19:52:54,535 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-02-23 19:52:54,535 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-02-23 19:52:54,535 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-02-23 19:52:54,793 INFO  ExportHelperExtension.cs: 1247 - Parent SW Component: 复件 link5^Diana7_End_Effector-1
2024-02-23 19:52:54,793 INFO  ExportHelperExtension.cs: 1248 - Child SW Component: 复件 link6^Diana7_End_Effector-1
2024-02-23 19:52:54,793 INFO  ExportHelperExtension.cs: 1253 - Determining limit mate eligibility 
2024-02-23 19:52:54,793 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: 复件 link6^Diana7_End_Effector-1
2024-02-23 19:52:54,794 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: 复件 flange7^Diana7_End_Effector-1
2024-02-23 19:52:54,794 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2024-02-23 19:52:54,794 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 29
2024-02-23 19:52:54,794 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2024-02-23 19:52:54,795 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2024-02-23 19:52:54,795 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2024-02-23 19:52:59,726 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_5 to child link_6 failed
2024-02-23 19:52:59,727 INFO  ExportHelperExtension.cs: 347 - Creating joint link_7
2024-02-23 19:52:59,727 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_6
2024-02-23 19:52:59,728 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2024-02-23 19:52:59,728 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2024-02-23 19:52:59,728 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
